Date,AAPL,AMZN,GOOGL,JNJ,JPM,META,MSFT,NVDA,PG,XOM
2023-01-10,128.7871,89.87,87.756935,159.89003,129.0928,132.06746,223.50621,15.893091,140.81111,99.29941
2023-01-11,131.5061,95.09,90.83369,159.63443,130.05214,131.96817,230.26459,15.984996,139.67082,100.45395
2023-01-12,131.42728,95.27,90.44661,158.83115,129.92174,135.76166,232.94064,16.494488,138.88284,102.12263
2023-01-13,132.75717,98.12,91.429184,158.31085,133.20027,136.02979,233.64381,16.882103,139.87479,102.05948
2023-01-17,133.91968,96.05,90.60541,157.33412,131.14188,134.421,234.73767,17.6843,139.46687,101.86104
2023-01-18,133.20049,95.46,90.4367,154.96078,127.202034,132.09724,230.30368,17.359621,135.73085,99.76845
2023-01-19,133.25963,93.68,92.35223,154.75081,125.50688,135.20552,226.51427,16.748238,132.86034,100.40885
2023-01-20,135.82097,97.25,97.28494,154.02971,125.81424,138.40321,234.61067,17.821161,133.37344,102.23988
2023-01-23,139.01282,97.52,99.04167,153.63719,127.85402,142.27615,236.91557,19.173807,131.58234,101.70771
2023-01-24,140.41174,96.32,96.96734,153.63719,128.9531,142.14703,236.38818,19.245731,132.30063,102.65479
2023-01-25,139.75165,97.18,94.505936,154.7326,129.57712,140.51843,234.99161,19.303673,132.20737,102.1136
2023-01-26,141.82043,99.22,96.7887,154.16664,130.37814,146.27823,242.20901,19.782196,131.6756,106.21762
2023-01-27,143.76117,102.24,98.624825,153.56413,130.69481,150.68742,242.36528,20.344633,131.13458,104.278366
2023-01-30,140.87471,100.55,96.21304,147.87727,129.58644,146.03986,237.04259,19.142836,131.545,102.4293
2023-01-31,142.14557,103.13,98.098785,149.17351,130.35951,147.93661,242.02345,19.517464,132.82306,104.63916
2023-02-01,143.2686,105.15,99.67687,150.54274,130.01488,152.05783,246.84811,20.922058,133.57866,103.49363
2023-02-02,148.57848,112.91,106.932045,151.10867,129.40945,187.46053,258.42142,21.687288,132.62714,100.255516
2023-02-03,152.20384,103.39,103.994255,150.25975,131.412,185.23605,252.31738,21.0789,133.0376,100.95004
2023-02-06,149.47496,102.18,102.12835,149.11873,132.18506,184.76932,250.77423,21.067911,131.90884,100.77867
2023-02-07,152.35158,102.11,106.832794,149.15523,133.79637,190.29074,261.3123,22.150826,130.62146,103.65599
2023-02-08,149.66216,100.05,98.624825,149.34694,132.85565,182.15758,260.5017,22.18279,129.26878,102.754005
2023-02-09,148.62778,98.24,94.29751,147.32956,130.78796,176.68579,257.46432,22.314661,127.850815,103.14185
2023-02-10,148.99281,97.61,93.86081,148.01424,131.36542,172.94191,256.95642,21.243732,128.9796,107.48942
2023-02-13,151.79489,99.54,93.900505,148.56192,132.79047,178.1853,264.98453,21.766212,130.66812,107.07131
2023-02-14,151.15356,99.7,93.96999,147.91377,133.37724,178.23495,265.81467,22.94803,129.93112,105.81699
2023-02-15,153.25513,101.16,96.21304,145.47658,133.93611,175.93106,263.69003,22.741234,129.63261,105.498886
2023-02-16,151.65677,98.15,94.79378,144.4451,132.09193,171.24379,256.66992,21.98,127.93476,105.18985
2023-02-17,150.51222,97.2,93.64245,147.46068,132.48311,171.68077,252.66542,21.366611,130.6121,101.14512
2023-02-21,146.49664,94.58,91.101654,145.26334,130.05214,170.88629,247.38808,20.63434,130.51884,101.04514
2023-02-22,146.92088,95.79,90.96271,145.06105,129.05551,169.93295,246.25233,20.733242,131.06923,99.73629
2023-02-23,147.40433,95.82,90.20841,145.01506,130.08939,170.84656,249.44417,23.640337,130.64944,100.654305
2023-02-24,144.75029,93.5,88.4616,143.39696,131.26295,169.20801,244.01021,23.262712,129.91246,100.66338
2023-02-27,145.94409,93.76,89.19607,143.08437,132.40857,168.3639,244.93054,23.477495,129.80054,100.48162
2023-02-28,145.44093,94.23,89.38464,140.90543,133.51697,173.72649,244.20601,23.192785,128.3266,99.899895
2023-03-01,143.36897,92.17,89.682396,140.27106,132.77187,172.21701,241.12184,22.675303,128.41989,100.79066
2023-03-02,143.96094,92.13,91.31009,140.16072,131.39337,173.31932,245.86069,23.290684,130.5375,101.254196
2023-03-03,149.01254,94.9,92.94771,141.60416,133.80573,183.96494,249.9533,23.866108,131.48906,102.53578
2023-03-06,151.77516,93.75,94.41661,143.02002,133.02332,183.61737,251.50027,23.530445,130.92932,103.4447
2023-03-07,149.57495,93.55,93.15614,141.66852,129.11143,183.23007,248.8371,23.26866,128.3266,101.44507
2023-03-08,150.82799,93.92,93.543205,140.62965,128.34769,183.68689,248.39651,24.16092,128.34525,99.96354
2023-03-09,148.57843,92.25,91.627686,139.04825,121.399376,180.42964,247.04541,23.416542,127.40304,99.19093
2023-03-10,146.51633,90.73,89.950356,139.38841,124.48235,178.26477,243.39336,22.945932,127.981415,97.96389
2023-03-13,148.46002,92.43,90.42676,140.72154,122.24696,179.64513,248.61192,22.946932,128.86765,96.83682
2023-03-14,150.55173,94.88,93.26531,141.51224,125.38579,192.6741,255.33836,24.043018,130.46289,97.2004
2023-03-15,150.94638,96.2,95.38927,141.90758,119.46204,196.37823,259.8911,24.20788,132.30997,92.36492
2023-03-16,153.76817,100.04,99.567696,141.61336,121.78125,203.50842,270.42618,25.519794,133.2988,91.82866
2023-03-17,152.92953,98.95,100.85794,140.09636,117.18012,194.2531,273.58868,25.703642,133.33612,90.74703
2023-03-20,155.29745,97.71,100.46094,141.48462,118.41888,196.43782,266.5392,25.878489,135.38846,93.11932
2023-03-21,157.15236,100.61,104.1332,141.48462,121.594986,200.75766,268.05676,26.17724,134.40892,97.2913
2023-03-22,155.72173,98.7,102.59482,138.87358,118.45615,198.42393,266.59793,26.446024,134.32495,95.064415
2023-03-23,156.80704,98.71,104.808105,138.94713,118.13947,202.86295,271.85568,27.16842,134.13838,93.991905
2023-03-24,158.1094,98.13,104.649315,140.34459,116.34187,204.58093,274.70483,26.756763,136.87173,94.10097
2023-03-27,156.16573,98.04,101.69165,140.94221,119.67629,201.4329,270.60245,26.50897,136.15341,96.164215
2023-03-28,155.54411,97.24,100.27237,139.58151,120.039536,199.28789,269.4765,26.38807,136.53587,97.364
2023-03-29,158.62245,100.25,100.62967,140.95139,120.28171,203.92552,274.64606,26.961594,136.95569,99.03643
2023-03-30,160.19121,102.0,100.13342,141.0617,119.91845,206.39821,278.1121,27.36026,137.55273,99.51815
2023-03-31,162.69727,103.29,102.952126,142.50516,121.37143,210.4698,282.27322,27.753935,138.70953,99.672676
2023-04-03,163.95032,102.41,103.5774,144.20601,121.23174,211.59196,281.2256,27.941776,139.47446,105.55341
2023-04-04,163.41754,103.95,103.9347,145.71384,119.61109,213.2305,281.17667,27.430202,140.14613,104.5445
2023-04-05,161.5725,101.1,103.68658,152.25984,119.78943,210.013,278.39603,26.858677,141.10698,106.33509
2023-04-06,162.46048,102.06,107.60695,151.83696,119.65802,214.60097,285.50424,27.01455,142.00255,104.57178
2023-04-10,159.86562,102.17,105.64181,151.07388,120.05228,213.26033,283.3405,27.556099,140.82715,104.10821
2023-04-11,158.65205,99.92,104.55997,151.0279,120.64367,212.36656,276.9176,27.14644,140.54726,104.844444
2023-04-12,157.9614,97.83,103.8553,150.7061,120.6249,212.5155,277.56378,26.473003,140.92976,104.735374
2023-04-13,163.3485,102.4,106.62438,152.71956,121.084854,218.82149,283.78107,26.441025,141.58275,105.226204
2023-04-14,163.00319,102.51,108.05358,152.47131,130.22795,219.95357,280.1584,26.73578,140.86443,105.48071
2023-04-17,163.02287,102.74,105.17532,152.31503,131.26056,217.3418,282.76282,26.97958,140.91109,104.25364
2023-04-18,164.24634,102.3,103.71635,148.03067,132.73431,216.37852,282.34177,27.644028,141.06035,106.28966
2023-04-19,165.39082,104.3,103.39874,149.42818,132.56535,214.2037,282.4201,27.907804,141.08832,105.95333
2023-04-20,164.42389,103.81,104.50042,150.3935,132.18047,211.59196,280.129,27.081491,141.60556,105.108025
2023-04-21,162.81569,106.96,104.61952,149.57529,131.92702,211.41324,279.78638,27.096483,146.50569,105.44435
2023-04-24,163.12155,106.21,105.17532,150.48543,132.1054,211.31389,275.87976,27.019545,146.76851,107.43488
2023-04-25,161.58237,102.57,103.07121,151.8645,129.23293,206.11026,269.6625,26.219208,146.80606,105.90789
2023-04-26,161.5725,104.98,102.93227,149.51091,126.94242,207.94742,289.19543,26.933613,145.107,104.93534
2023-04-27,166.1604,109.82,106.78318,149.86028,128.6509,236.90514,298.4577,27.203394,146.88116,106.18966
2023-04-28,167.41342,105.45,106.53504,150.50385,129.768,238.65294,300.83688,27.725958,146.79669,107.562126
2023-05-01,167.32463,102.05,106.396095,150.4119,132.54657,241.49309,299.17242,28.88599,146.97505,104.22639
2023-05-02,166.28867,103.63,104.53021,151.72661,130.40631,237.58044,299.0256,28.186573,146.8436,100.07259
2023-05-03,165.21323,103.65,104.61952,149.74075,127.646484,235.38574,298.03665,27.778912,146.65587,98.10023
2023-05-04,163.57536,104.0,103.90492,149.0604,125.900475,231.9001,299.0256,27.539114,145.97998,96.382355
2023-05-05,171.25148,105.66,104.77831,149.56606,128.35992,231.16522,304.15598,28.656185,146.46811,98.78193
2023-05-08,171.1824,105.83,106.96183,149.22592,128.66966,231.65184,302.1978,29.126791,145.78284,99.17278
2023-05-09,169.47552,106.62,106.544975,148.06744,128.05014,231.75113,300.58237,28.547276,144.2903,99.200035
2023-05-10,171.24161,110.19,110.91199,148.61906,128.11583,231.46315,305.7813,28.861013,144.5907,97.92754
2023-05-11,171.42906,112.18,115.69583,148.01231,127.71218,234.15434,303.62726,28.554268,144.92863,96.15514
2023-05-12,170.50035,110.26,116.62878,147.81923,125.8817,232.18808,302.51117,28.316465,146.40244,96.146034
2023-05-15,170.00635,111.2,115.636284,146.68839,126.94242,237.20308,302.99088,28.928953,146.44934,96.32941
2023-05-16,170.00635,113.4,118.61379,146.49532,126.08825,237.16336,305.22327,29.188744,146.19589,93.99153
2023-05-17,170.61888,115.5,119.9338,146.17355,129.96512,240.80789,308.1081,30.152937,145.57634,96.1002
2023-05-18,172.95062,118.15,121.90889,145.70465,130.95078,245.13766,312.5432,31.651697,143.18262,96.971176
2023-05-19,173.05928,116.25,121.83942,146.09999,130.65034,243.93604,312.36664,31.23804,143.7834,97.42041
2023-05-22,172.11078,115.01,124.11224,145.31259,129.57085,246.59744,315.15332,31.15011,140.01913,96.23772
2023-05-23,169.50243,114.99,121.640915,145.25699,128.2191,245.0284,309.3444,30.66252,138.50783,97.548775
2023-05-24,169.77908,116.75,119.99336,145.11809,127.04569,247.48126,307.96082,30.51264,137.36258,98.639755
2023-05-25,170.9153,115.0,122.554016,143.03383,127.35551,250.93712,319.8044,37.94846,136.48015,96.87033
2023-05-26,173.326,120.11,123.675545,142.97826,128.54764,260.2223,326.6436,38.91366,136.48955,96.23772
2023-05-30,175.17363,121.66,122.74259,142.9968,129.03577,260.6989,324.9951,40.07769,134.4056,95.385086
2023-05-31,175.12424,120.58,121.9486,143.63593,127.393036,262.88367,322.22806,37.802586,133.76729,93.67982
2023-06-01,177.93015,122.77,122.79221,143.15425,129.14844,270.71893,326.3394,39.736977,135.13782,94.76166
2023-06-02,178.77983,124.25,123.735085,145.4052,131.86133,270.71893,329.1065,39.294346,137.54092,96.962
2023-06-05,177.42627,125.3,125.06505,146.65576,130.56587,269.5074,329.63638,39.138474,136.99646,96.5311
2023-06-06,177.0607,126.61,126.35531,146.52606,130.80058,269.2393,327.4188,38.621902,135.63533,97.31955
2023-06-07,175.6874,121.23,121.58136,146.84102,132.06783,261.7715,317.31204,37.44775,135.92635,99.50158
2023-06-08,178.4044,124.25,121.22407,148.4528,132.1054,262.74466,319.15674,38.482006,137.46582,99.18986
2023-06-09,178.7897,123.43,121.31339,148.22125,132.36821,263.1121,320.6581,38.74181,137.57848,98.45641
2023-06-12,181.58575,126.57,122.71282,148.11934,132.35884,269.16974,325.62317,39.453293,136.49896,97.5671
2023-06-13,181.11151,126.66,122.9014,148.89746,133.31633,269.4379,328.01733,40.992176,136.1704,97.585434
2023-06-14,181.74387,126.42,122.74259,149.65704,132.81882,271.4538,331.01013,42.96574,137.44705,96.41192
2023-06-15,183.77916,127.11,124.15194,151.66716,134.32076,279.87497,341.5682,42.621998,139.35265,97.081184
2023-06-16,182.70221,125.49,122.603645,152.13036,134.48032,279.05075,335.90646,42.660965,140.37585,96.384415
2023-06-20,182.79115,125.78,122.176865,152.03772,133.79507,282.35764,331.7068,43.77615,139.08041,94.1749
2023-06-21,181.75374,124.83,119.64599,151.80614,133.59795,279.68628,327.30103,43.013706,140.282,95.229225
2023-06-22,184.75726,130.15,122.226494,153.41792,131.02585,282.90384,333.3356,42.99372,140.76068,94.70664
2023-06-23,184.4411,129.33,121.42256,153.28824,130.34062,286.72714,328.73358,42.178314,139.36206,93.88152
2023-06-26,183.04803,127.33,117.452545,151.57455,130.65977,276.5383,322.4341,40.602455,139.50284,95.614296
2023-06-27,185.80453,129.18,117.44264,151.25958,130.66913,285.05878,328.2921,41.845562,140.82645,95.85265
2023-06-28,186.9803,129.04,119.27876,150.9539,130.09651,283.31097,329.5481,41.087116,140.7983,96.63195
2023-06-29,187.31621,127.9,118.20686,152.00992,134.63992,279.57706,328.7631,40.79232,140.22566,97.8238
2023-06-30,191.64369,130.36,118.80236,153.3253,136.52673,284.98926,334.15012,42.271248,142.44104,98.32806
2023-07-03,190.15176,130.22,119.00087,151.31517,137.62503,284.0359,331.6479,42.382164,143.15443,98.52057
2023-07-05,189.03534,130.38,120.83699,150.81493,136.70822,292.32803,331.80493,42.286243,142.91037,98.01634
2023-07-06,189.50958,128.36,119.20928,149.69412,135.35664,289.9645,334.8664,42.07239,142.67572,94.35826
2023-07-07,188.39313,129.78,118.58402,147.51724,136.42465,288.51462,330.89236,42.472095,139.6812,94.578285
2023-07-10,186.34798,127.13,115.57672,147.75806,137.19023,292.05988,325.60352,42.149338,139.73752,95.98102
2023-07-11,185.82434,128.78,116.261566,146.94293,139.33578,296.2208,326.23157,42.37417,139.00533,97.154526
2023-07-12,187.49406,130.8,118.03813,146.43346,140.02573,307.19412,330.87274,43.870083,139.72812,97.63127
2023-07-13,188.25484,134.3,123.60607,147.10966,140.70624,311.2359,336.2303,45.943577,139.82198,95.8435
2023-07-14,188.40302,134.68,124.47948,148.09157,141.5569,306.72742,338.76193,45.435947,140.85458,92.54297
2023-07-17,191.66344,133.56,123.71524,147.35051,144.96893,308.46524,339.24268,46.42722,139.85957,92.946365
2023-07-18,191.40654,132.83,122.83192,147.34123,145.23358,309.88535,352.7445,47.459473,140.12239,92.524635
2023-07-19,192.76015,135.36,121.11488,147.0448,145.79126,313.81787,348.41724,47.042774,141.07986,93.16641
2023-07-20,190.81377,129.96,118.30612,155.9746,147.58702,300.42145,340.3613,45.486908,142.22383,94.80751
2023-07-21,189.63805,130.0,119.119965,157.65126,146.45282,292.21878,337.31943,44.276783,144.4626,95.24756
2023-07-24,190.43832,128.8,120.61863,158.47566,149.33559,289.58713,338.6343,44.579567,144.92549,96.741974
2023-07-25,191.29791,129.13,121.29354,159.68915,148.22029,292.4273,344.39423,45.645794,145.26555,96.88866
2023-07-26,192.16733,128.15,128.3006,159.99483,149.10873,296.49884,331.43204,45.418953,145.4167,96.34775
2023-07-27,190.9027,128.25,128.42961,160.89339,147.46416,309.54773,324.51434,45.866634,143.68803,96.65028
2023-07-28,193.48138,132.21,131.58577,161.62515,148.30536,323.2222,332.0208,46.71601,147.74994,95.49511
2023-07-31,194.09393,133.68,131.72475,155.18721,149.29776,316.38995,329.61673,46.69503,147.64603,98.318886
2023-08-01,193.26404,131.69,130.5635,156.44702,148.56055,320.4714,330.0289,46.473186,147.59879,97.75046
2023-08-02,190.27037,128.21,127.41728,157.39188,146.87816,312.12967,321.35477,44.23682,147.91995,96.5311
2023-08-03,188.87726,128.91,127.48675,158.0681,147.77605,311.01743,320.53055,44.48264,148.3073,98.20887
2023-08-04,179.80736,139.57,127.149284,156.58598,147.46416,308.5745,321.62955,44.647522,146.6825,98.4839
2023-08-07,176.70502,142.22,130.54366,160.34685,148.16357,314.36407,323.9158,45.38398,148.2317,98.28221
2023-08-08,177.64363,139.94,130.41461,160.42093,147.33183,310.47125,319.93198,44.631527,148.39227,98.76813
2023-08-09,176.05293,137.85,128.68768,160.31903,145.35643,303.09283,316.18362,42.523064,148.20334,100.44589
2023-08-10,175.83557,138.56,128.71744,159.48535,145.13907,303.6191,316.8705,42.357185,147.46654,100.9593
2023-08-11,175.89493,138.41,128.58841,161.0416,145.98026,299.54758,314.98654,40.825294,148.32617,102.527054
2023-08-14,177.54712,140.57,130.34515,160.6618,146.28271,304.06598,317.95966,43.721188,147.16425,102.60956
2023-08-15,175.55856,137.67,128.80678,160.19862,142.55876,299.8554,315.8206,43.90806,146.21962,99.97523
2023-08-16,174.68796,135.07,127.73487,159.68915,141.95386,292.24854,315.0536,43.45438,144.72713,98.292946
2023-08-17,172.14534,133.98,128.94572,161.1898,140.47943,283.1124,311.59238,43.312492,143.68803,100.19707
2023-08-18,172.63014,133.22,126.504166,159.78178,140.80078,281.28516,311.19904,43.267525,144.0942,101.71297
2023-08-21,173.96573,134.68,127.40735,155.02046,141.28279,287.889,316.50894,46.932854,143.36685,100.483604
2023-08-22,175.34093,134.25,128.11201,153.78845,138.3528,285.60495,317.0792,45.6348,143.42351,99.91978
2023-08-23,179.18945,135.52,131.37735,152.40823,139.2885,292.19888,321.5435,47.08175,144.76491,99.04166
2023-08-24,174.49998,131.84,128.80678,152.92697,139.15619,284.7609,314.6308,47.12871,144.0942,98.302185
2023-08-25,176.70619,133.26,128.90602,155.11964,138.98605,283.51956,317.59055,45.98455,145.03883,100.05842
2023-08-28,178.26936,133.14,130.02754,153.29088,139.46808,288.24652,318.29855,46.80095,145.26555,100.89956
2023-08-29,182.15747,134.91,133.56085,153.30954,140.6023,295.92288,322.92993,48.74853,145.35056,101.500374
2023-08-30,185.64984,135.07,134.86102,152.76836,140.03519,293.05295,323.3036,49.22818,145.51115,102.489395
2023-08-31,185.8675,138.01,135.14885,150.85558,138.30554,293.83746,322.29086,49.31912,145.79454,102.77593
2023-09-01,187.44055,138.12,134.6427,149.73593,138.76868,294.32404,323.1758,48.473736,145.95512,104.9296
2023-09-05,187.67798,137.27,134.75185,149.92255,137.2375,298.0679,327.98413,48.512703,143.99976,104.938866
2023-09-06,180.96037,135.36,133.45168,147.43129,137.0107,297.0947,327.32544,47.030655,143.71635,105.84471
2023-09-07,175.6674,137.85,134.24568,149.31607,135.83867,296.59818,324.40494,46.211193,145.08609,105.32707
2023-09-08,176.28078,138.23,135.3573,149.81061,135.94264,295.82358,328.6922,45.542614,144.4626,106.86147
2023-09-11,177.44821,143.1,135.8932,151.76999,136.53812,305.42648,332.30093,45.14888,146.18184,105.521194
2023-09-12,174.42082,141.23,134.32509,152.62839,138.31499,299.56747,326.23386,44.841064,143.61244,108.599205
2023-09-13,172.3531,144.85,135.6848,153.01097,138.38115,302.94385,330.4523,45.45568,144.61375,107.628654
2023-09-14,173.86678,144.72,137.06438,152.77766,141.06541,309.55765,333.04825,45.551613,146.20073,109.55126
2023-09-15,173.14456,140.39,136.36963,150.64099,140.64954,298.22678,324.70978,43.871696,144.9727,107.86898
2023-09-18,176.07301,139.98,137.17355,151.59271,140.94254,300.45123,323.56912,43.93766,145.5206,108.73785
2023-09-19,177.1613,137.63,137.00484,151.34077,140.76295,302.9538,323.16595,43.491947,145.09555,108.45131
2023-09-20,173.61946,135.29,132.73708,152.00327,140.16754,297.59125,315.4174,42.21177,144.9727,107.591675
2023-09-21,172.07608,129.33,129.46182,150.83696,139.07112,293.6786,314.19812,40.990555,143.71635,106.0758
2023-09-22,172.92691,129.12,129.27324,149.75461,137.73845,297.00537,311.72018,41.58318,143.18736,106.242165
2023-09-25,174.20317,131.27,130.1268,149.53065,138.41895,298.74316,312.2414,42.19478,142.3183,107.43456
2023-09-26,170.1271,125.98,127.60584,148.37369,136.9823,296.88614,306.93146,41.883984,141.0525,107.60092
2023-09-27,168.61339,125.98,129.56107,146.59155,137.7857,295.6746,307.5706,42.440617,139.18211,111.104126
2023-09-28,168.8706,125.98,131.3178,146.37698,139.49644,301.85144,308.4064,43.06122,138.23749,110.42937
2023-09-29,169.38506,127.12,129.87866,145.32262,137.06737,298.12747,310.48114,43.470955,137.78407,108.68239
2023-10-02,171.898,129.46,133.16386,144.76276,135.88594,304.69168,316.4302,44.753128,137.15114,106.87995
2023-10-03,170.5624,124.72,131.43689,144.94003,134.88406,298.85245,308.16058,43.488945,137.43456,107.06481
2023-10-04,171.80896,127.0,134.22583,145.10803,135.48897,303.46027,313.63766,44.012608,137.88799,103.06247
2023-10-05,173.04565,125.96,134.0571,146.61952,136.06024,302.67572,314.0309,44.65919,135.83812,100.742424
2023-10-06,175.59813,127.96,136.54828,147.08606,138.15495,313.24194,321.7991,45.7325,136.11208,99.06014
2023-10-09,177.08214,128.26,137.38197,147.9258,137.84074,316.15158,324.31644,45.24381,135.4225,102.526375
2023-10-10,176.48854,129.48,137.02466,147.75787,138.67859,319.60748,322.9103,45.768475,136.76387,102.09192
2023-10-11,177.88351,131.83,139.49602,145.72383,139.15466,325.54596,326.87305,46.77583,135.08243,98.43162
2023-10-12,178.78383,132.33,137.92784,145.86378,138.83096,321.91132,325.6341,46.914738,135.38472,98.41312
2023-10-13,176.94365,129.79,136.32991,146.34897,140.91614,312.50702,322.26135,45.431694,136.67885,101.55583
2023-10-16,176.81503,132.55,138.05688,146.98344,140.77333,318.9222,327.0894,46.065285,137.98244,101.62977
2023-10-17,175.26175,131.47,138.67223,145.63983,140.46863,321.75247,326.51907,43.909676,138.16193,102.9608
2023-10-18,173.96573,128.13,136.92545,142.50478,138.92618,314.77124,324.6016,42.168793,141.72319,104.40275
2023-10-19,173.58977,128.4,136.71703,142.12227,138.33583,310.6401,325.7914,42.07386,140.92563,104.46745
2023-10-20,171.0373,125.17,134.58313,142.75673,136.10785,306.50894,321.219,41.360317,140.7355,102.67427
2023-10-23,171.156,126.56,135.4764,141.25453,134.25119,311.83173,323.82477,42.947296,140.83055,101.16761
2023-10-24,171.59131,128.56,137.76904,141.10522,134.41306,310.38187,325.01456,43.634846,142.4941,100.18783
2023-10-25,169.27626,121.39,124.66804,141.42247,133.6799,297.4522,334.98538,41.752068,143.15953,100.37268
2023-10-26,165.11111,119.57,121.363014,139.02452,134.02266,286.34976,322.41864,40.300003,142.39906,99.4576
2023-10-27,166.42694,127.74,121.253845,135.85216,129.19536,294.67166,324.3066,40.47389,139.88951,97.56274
2023-10-30,168.47488,132.71,123.52667,137.18642,130.84253,300.5605,331.68143,41.134468,141.88573,97.86776
2023-10-31,168.94977,133.09,123.14951,138.40872,132.40404,299.18008,332.4681,40.75371,142.6177,97.84003
2023-11-01,172.11565,137.0,125.50174,138.73528,132.28978,309.68677,340.29532,42.297714,142.21844,97.64592
2023-11-02,175.67728,138.07,126.53394,140.18152,134.65106,308.71353,342.50775,43.47795,143.95801,100.85333
2023-11-03,174.76707,138.6,128.13188,141.20784,136.15544,312.4177,346.91296,44.975983,142.65572,99.62398
2023-11-06,177.3196,139.74,129.27324,141.54375,137.18378,313.6093,350.5807,45.721504,143.48274,97.85852
2023-11-07,179.88197,142.71,129.98785,140.7973,137.1171,316.6084,354.51398,45.925373,143.15001,96.324135
2023-11-08,180.94058,142.08,130.85133,140.28415,137.79314,317.5617,357.13947,46.543972,142.59868,95.141014
2023-11-09,180.4657,140.6,129.26334,137.5503,137.38371,318.32635,354.6713,46.919735,142.92188,95.168724
2023-11-10,184.65611,143.56,131.59569,137.3917,139.4213,326.48935,363.5015,48.303844,143.9295,95.89895
2023-11-13,183.07109,142.59,131.09944,137.74625,138.8024,326.90646,360.5614,48.588654,144.92764,96.90645
2023-11-14,185.68639,145.8,132.61795,137.77425,141.33507,333.97708,364.09146,49.62398,144.6044,97.27958
2023-11-15,186.25105,143.2,133.6105,138.83794,142.57289,330.40204,364.23923,48.85648,143.93901,96.69192
2023-11-16,187.93515,142.83,135.90314,140.05087,144.20099,331.8718,370.64377,49.4481,145.27937,95.5726
2023-11-17,187.91536,145.18,134.29529,139.76161,145.50542,332.7159,364.4166,49.26622,143.60632,97.90453
2023-11-20,189.65887,146.13,135.22826,140.99373,145.95294,337.6117,371.8951,50.376503,142.84587,97.475464
2023-11-21,188.85646,143.9,135.94286,142.13174,145.64825,334.64246,367.58932,49.911804,142.21844,97.43814
2023-11-22,189.52019,146.71,137.45145,141.8496,145.99103,339.12112,372.2991,48.68459,143.55879,97.018394
2023-11-24,188.19273,146.74,135.66495,143.42966,146.19095,335.88373,371.88522,47.7452,143.90099,97.54076
2023-11-27,188.01439,147.73,135.38705,142.28224,145.85773,332.37823,373.04794,48.210903,143.76791,96.97175
2023-11-28,188.6187,147.03,136.17111,142.61142,146.19095,336.6385,377.07782,47.790165,144.76604,96.915794
2023-11-29,187.59833,146.32,133.9777,143.06287,146.93362,329.8956,373.28442,48.108967,143.66335,95.46066
2023-11-30,188.1729,146.09,131.53615,145.46118,148.60942,324.8806,373.3435,46.739853,145.93527,95.833755
2023-12-01,189.45087,147.03,130.87119,148.95993,149.33302,322.5668,369.00818,46.734856,145.11774,96.06696
2023-12-04,187.65775,144.84,128.3006,149.43019,150.42796,317.80005,363.71704,45.48066,144.54741,95.5446
2023-12-05,191.61043,146.88,130.0077,149.11983,150.40894,316.0821,367.04733,46.540073,139.50923,93.68839
2023-12-06,190.52072,144.52,129.04497,147.30463,148.82837,315.2479,363.38202,45.47766,139.40468,92.44778
2023-12-07,192.45247,146.88,135.90314,146.15718,149.28542,324.32446,365.50043,46.570057,139.2621,91.80417
2023-12-08,193.87904,147.42,133.9777,145.23549,150.93262,330.44177,368.73227,47.47955,137.97879,92.85821
2023-12-11,191.37268,145.89,132.29044,145.83743,151.48485,323.02362,365.8453,46.601036,138.61572,92.92349
2023-12-12,192.88837,147.48,131.52623,145.84683,152.83688,331.90158,368.88004,47.630466,138.72975,91.45903
2023-12-13,196.10797,148.84,131.57585,146.52399,153.35104,332.41797,368.87024,48.061226,141.23933,92.27054
2023-12-14,196.25658,147.42,130.95056,147.53976,156.14082,330.8589,360.5542,48.323074,137.513,94.75175
2023-12-15,195.72162,149.97,131.60565,145.93147,157.32146,332.59674,365.28375,48.862774,136.8476,94.11746
2023-12-18,194.05734,154.07,134.78162,146.19481,158.2736,342.2294,367.17548,50.049114,138.9484,94.81703
2023-12-19,195.09753,153.79,135.62526,147.15411,160.38731,347.92957,367.77652,49.576374,138.9484,96.06696
2023-12-20,193.00728,152.12,137.30257,144.15388,158.57828,346.85712,365.17526,48.084213,136.80005,94.46259
2023-12-21,192.85863,153.84,139.36696,145.6305,159.48279,351.63373,368.0524,48.962723,137.13275,94.89168
2023-12-22,191.78877,153.42,140.42899,146.21362,159.38756,350.9386,369.0771,48.802814,138.10237,95.05956
2023-12-26,191.2439,153.41,140.45872,146.85316,160.33018,352.36853,369.15598,49.25156,138.72975,95.2741
2023-12-27,191.34297,153.34,139.31734,147.05067,161.29182,355.34778,368.57468,49.389492,138.84383,94.82637
2023-12-28,191.76894,153.38,139.1784,147.26703,162.14879,355.83438,369.76685,49.494423,138.53012,93.455185
2023-12-29,190.72876,151.94,138.64246,147.4175,161.95836,351.50467,370.51566,49.494423,139.30011,93.25931
2024-01-02,183.90323,149.93,137.13385,150.45535,163.84358,343.88785,365.4216,48.141174,141.39145,95.47931
2024-01-03,182.52623,148.47,137.87823,151.39589,163.12947,342.08044,365.15555,47.54251,140.5359,96.2815
2024-01-04,180.20813,144.57,135.3672,151.07614,164.21202,344.71207,362.53464,47.971275,141.30585,95.44201
2024-01-05,179.48492,145.24,134.71214,151.54639,165.03592,349.50858,362.34747,49.069656,140.13664,95.73117
